,Scheme_Name,Benchmark,RegularPercent,DirectPercent,mfId,date
229,Nippon India ETF Nifty Dividend Opportunities 50,NIFTY Dividend Opportunities 50 Total Return Index,0.17,,21,02-jan-2023
230,Nippon India ETF Nifty India Consumption,NIFTY India Consumption Total Return Index,0.07,,21,02-jan-2023
231,Nippon India ETF Nifty Infrastructure BeES,NIFTY Infrastructure Total Return Index,0.15,,21,02-jan-2023
232,Nippon India ETF Nifty IT,NIFTY IT Total Return Index,0.12,,21,02-jan-2023
233,Nippon India ETF Nifty Midcap 150,NIFTY Midcap 150 Total Return Index,0.11,,21,02-jan-2023
234,Nippon India ETF Nifty Next 50 Junior BeES,NIFTY Next 50 Total Return Index,0.07,,21,02-jan-2023
235,Nippon India ETF Nifty PSU Bank BeES,NIFTY PSU Bank Total Return Index,0.13,,21,02-jan-2023
236,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,Nifty SDL Apr 2026 Top 20 Equal Weight Index,1.51,,21,02-jan-2023
237,Nippon India ETF S&P BSE Sensex,S&P BSE Sensex Total Return Index,0.05,,21,02-jan-2023
238,Nippon India ETF S&P BSE Sensex Next 50,S&P BSE Sensex Next 50 Total Return Index,0.18,,21,02-jan-2023
239,Nippon India Index Nifty 50,NIFTY 50 Total Return Index,0.06,0.04,21,02-jan-2023
240,Nippon India Index S&P BSE Sensex,S&P BSE Sensex Total Return Index,0.07,0.06,21,02-jan-2023
241,Nippon India Nifty 50 Value 20 Index Fund,NIFTY 50 Value 20 Total Return Index,0.13,0.13,21,02-jan-2023
242,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund,Nifty AAA CPSE Bond Plus SDL Apr 2027 60:40 Index,1.15,1.15,21,02-jan-2023
243,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund,Nifty AAA PSU Bond Plus SDL Sep 2026 50:50 Index,1.09,1.09,21,02-jan-2023
244,Nippon India Nifty Alpha Low Volatility 30 Index Fund,Nifty Alpha Low-Volatility 30 Total Return Index,0.19,0.18,21,02-jan-2023
245,Nippon India Nifty Auto ETF,NIFTY Auto Total Return Index,0.12,,21,02-jan-2023
246,Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund,Nifty G-Sec Jun 2036 Index,0.26,0.26,21,02-jan-2023
247,Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund,Nifty G-Sec Sep 2027 Index,0.23,0.22,21,02-jan-2023
248,Nippon India Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.14,0.13,21,02-jan-2023
249,Nippon India Nifty Pharma ETF,NIFTY Pharma Total Return Index,0.04,,21,02-jan-2023
250,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund,Nifty SDL Plus G-Sec Jun 2028 70:30 Index,1.41,1.41,21,02-jan-2023
251,Nippon India Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.22,0.22,21,02-jan-2023
252,Nippon India Silver ETF,Domestic Price of Silver Index,0.83,,21,02-jan-2023
253,Quantum Gold Fund,Domestic Price of Gold,4.17,,41,02-jan-2023
254,Quantum Nifty 50 ETF,NIFTY 50 Total Return Index,0.04,,41,02-jan-2023
255,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund,Nifty CPSE Bond Plus SDL Sep 2026 50:50 Index,1.2,1.2,22,02-jan-2023
256,SBI CRISIL IBX Gilt Index - April 2029 Fund,CRISIL IBX Gilt Index - April 2029,0.52,0.52,22,02-jan-2023
257,SBI CRISIL IBX Gilt Index - June 2036 Fund,CRISIL IBX Gilt Index - June 2036,1.02,1.02,22,02-jan-2023
258,SBI CRISIL IBX SDL Index - September 2027 Fund,CRISIL IBX SDL Index - September 2027,0.9,0.9,22,02-jan-2023
259,SBI Gold ETF,Domestic Price of Gold,0.37,,22,02-jan-2023
260,SBI Nifty 10 yr Benchmark G-Sec ETF,NIFTY 10 yr Benchmark G-Sec Index,0.14,,22,02-jan-2023
261,SBI Nifty 200 Quality 30 ETF,NIFTY 200 Quality 30 Total Return Index,0.04,,22,02-jan-2023
262,SBI Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,22,02-jan-2023
263,SBI Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,22,02-jan-2023
264,SBI Nifty Consumption ETF,NIFTY India Consumption Total Return Index,0.05,,22,02-jan-2023
265,SBI Nifty Index Fund,NIFTY 50 Total Return Index,0.03,0.03,22,02-jan-2023
266,SBI Nifty IT ETF,NIFTY IT Total Return Index,0.06,,22,02-jan-2023
267,SBI Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.05,0.04,22,02-jan-2023
268,SBI Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.08,,22,02-jan-2023
269,SBI Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.08,0.08,22,02-jan-2023
270,SBI Nifty Private Bank ETF,Nifty Private Bank TRI,0.24,,22,02-jan-2023
271,SBI Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.07,0.06,22,02-jan-2023
272,SBI S&P BSE 100 ETF,S&P BSE 100 Total Return Index,0.04,,22,02-jan-2023
273,SBI S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.03,,22,02-jan-2023
274,SBI S&P BSE Sensex Next 50 ETF,S&P BSE Sensex Next 50 Total Return Index,0.07,,22,02-jan-2023
275,Sundaram Nifty 100 Equal Weight Fund,NIFTY 100 Equal Weighted Total Return Index,0.61,0.61,33,02-jan-2023
276,Tata CRISIL-IBX Gilt Index - April 2026 Index Fund,CRISIL IBX Gilt Index - April 2026,0.26,0.26,25,02-jan-2023
277,Tata Nifty 50 ETF,NIFTY 50 Total Return Index,0.11,,25,02-jan-2023
278,Tata Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.11,0.11,25,02-jan-2023
279,Tata Nifty India Digital ETF,Nifty India Digital Total Return Index,1.1,,25,02-jan-2023
280,Tata Nifty Midcap 150 Momentum 50 Index Fund,NIFTY Midcap 150 Momentum 50 Total Return Index,1.32,1.32,25,02-jan-2023
281,Tata Nifty Private Bank ETF,Nifty Private Bank TRI,0.25,,25,02-jan-2023
282,Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund,Nifty SDL Plus AAA PSU Bond Dec 2027 60: 40 Index,1.74,1.73,25,02-jan-2023
283,Tata S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.14,0.14,25,02-jan-2023
284,Taurus Nifty 50 Index,NIFTY 50 Total Return Index,0.74,0.74,26,02-jan-2023
285,UTI CRISIL SDL Maturity April 2033 Index Fund,CRISIL IBX SDL Index - April 2033,1.01,0.99,28,02-jan-2023
286,UTI Gold ETF,Domestic Price of Gold,0.27,,28,02-jan-2023
287,UTI Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,28,02-jan-2023
288,UTI Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.03,0.03,28,02-jan-2023
289,UTI Nifty Bank ETF,NIFTY Bank Total Return Index,0.05,,28,02-jan-2023
290,UTI Nifty Midcap 150 Quality 50 Index Fund,NIFTY Midcap150 Quality 50 Total Return Index,0.07,0.07,28,02-jan-2023
291,UTI Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.07,,28,02-jan-2023
292,UTI Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.09,0.08,28,02-jan-2023
293,UTI Nifty200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.18,0.17,28,02-jan-2023
294,UTI S&P BSE Low Volatility Index Fund,S&P BSE Low Volatility Total Return Index,0.06,0.05,28,02-jan-2023
295,UTI S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.03,,28,02-jan-2023
296,UTI S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.14,0.14,28,02-jan-2023
297,UTI S&P BSE Sensex Next 50 ETF,S&P BSE Sensex Next 50 Total Return Index,0.08,,28,02-jan-2023
298,Aditya Birla Sun Life CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2028,1.33,1.33,3,03-jan-2023
299,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU - Apr 2025 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2025,0.48,0.48,3,03-jan-2023
300,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU Apr 2026 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2026,0.29,0.29,3,03-jan-2023
301,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU Apr 2027 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2027,0.73,0.73,3,03-jan-2023
302,Aditya Birla Sun Life CRISIL IBX AAA Jun 2023 Index Fund,CRISIL IBX AAA Index - June 2023,0.21,0.21,3,03-jan-2023
303,Aditya Birla Sun Life CRISIL IBX Gilt - April 2026 Index Fund,CRISIL IBX Gilt Index - April 2026,0.27,0.27,3,03-jan-2023
304,Aditya Birla Sun Life CRISIL IBX Gilt Apr 2029 Index Fund,CRISIL IBX Gilt Index - April 2029,0.53,0.53,3,03-jan-2023
305,Aditya Birla Sun Life Gold ETF,Domestic Price of Gold,0.26,,3,03-jan-2023
306,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.04,,3,03-jan-2023
307,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,NIFTY 200 Quality 30 Total Return Index,0.06,,3,03-jan-2023
308,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.14,0.14,3,03-jan-2023
309,Aditya Birla Sun Life Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,3,03-jan-2023
310,Aditya Birla Sun Life Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.06,0.06,3,03-jan-2023
311,Aditya Birla Sun Life Nifty Bank ETF,NIFTY Bank Total Return Index,0.07,,3,03-jan-2023
312,Aditya Birla Sun Life Nifty Healthcare ETF,NIFTY Healthcare Total Return Index.,0.02,,3,03-jan-2023
313,Aditya Birla Sun Life Nifty IT ETF,NIFTY IT Total Return Index,0.1,,3,03-jan-2023
314,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.13,0.13,3,03-jan-2023
315,Aditya Birla Sun Life Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.08,,3,03-jan-2023
316,Aditya Birla Sun Life Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.23,0.22,3,03-jan-2023
317,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Nifty SDL Apr 2027 Index,1.37,1.36,3,03-jan-2023
318,Aditya Birla Sun Life Nifty SDL Plus PSU Bond Sep 2026 60:40 Index Fund,Nifty SDL Plus PSU Bond Sep 2026 60:40 Index,1.18,1.17,3,03-jan-2023
319,Aditya Birla Sun Life Nifty SDL Sep 2025 Index Fund,Nifty SDL Sep 2025 Index,1.18,1.18,3,03-jan-2023
320,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 Total Return Index,0.14,0.14,3,03-jan-2023
321,Aditya Birla Sun Life S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.04,,3,03-jan-2023
322,Aditya Birla Sun Life Silver ETF,Domestic Price of Silver,1.83,,3,03-jan-2023
323,Axis CRISIL IBX 70:30 CPSE Plus SDL April 2025 Index Fund,CRISIL IBX 70:30 CPSE Plus SDL - April 2025,0.5,0.5,53,03-jan-2023
324,Axis CRISIL IBX SDL May 2027 Index Fund,CRISIL IBX SDL Index - May 2027,1.06,1.06,53,03-jan-2023
325,Axis Gold ETF,Domestic Price of Gold,0.45,,53,03-jan-2023
326,Axis Nifty 100 Index Fund,NIFTY 100 Total Return Index,0.18,0.18,53,03-jan-2023
327,Axis Nifty 50 ETF,NIFTY 50 Total Return Index,0.04,,53,03-jan-2023
328,Axis Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.38,0.38,53,03-jan-2023
329,Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF,Nifty AAA Bond Plus SDL Apr 2026 50:50 Index,0.96,,53,03-jan-2023
330,Axis NIFTY Bank ETF,NIFTY Bank Total Return Index,0.07,,53,03-jan-2023
331,Axis NIFTY Healthcare ETF,NIFTY Healthcare Total Return Index.,0.06,,53,03-jan-2023
332,Axis NIFTY India Consumption ETF,NIFTY India Consumption Total Return Index,0.09,,53,03-jan-2023
333,Axis NIFTY IT ETF,NIFTY IT Total Return Index,0.1,,53,03-jan-2023
334,Axis Nifty Midcap 50 Index Fund,NIFTY Midcap 50 Total Return Index,16.38,16.38,53,03-jan-2023
335,Axis Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.47,0.47,53,03-jan-2023
336,Axis Nifty SDL September 2026 Debt Index Fund,Nifty SDL Sep 2026 Index,0.96,0.96,53,03-jan-2023
337,Axis Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 Total Return Index,0.65,0.65,53,03-jan-2023
338,Axis Silver ETF,Domestic Price of Silver,2.88,,53,03-jan-2023
339,BHARAT 22 ETF,S&P BSE Bharat 22 Total Return Index,0.15,,20,03-jan-2023
340,BHARAT Bond ETF - April 2023,NIFTY Bharat Bond Index Series - April 2023,0.4,,47,03-jan-2023
341,BHARAT Bond ETF - April 2025,NIFTY Bharat Bond Index Series - April 2025,0.92,,47,03-jan-2023
342,BHARAT Bond ETF - April 2030,NIFTY Bharat Bond Index Series - Apri 2030,1.84,,47,03-jan-2023
343,BHARAT Bond ETF - April 2031,NIFTY Bharat Bond Index Series - Apri 2031,2.24,,47,03-jan-2023
344,BHARAT Bond ETF - April 2032,Nifty BHARAT Bond Index - April 2032,2.57,,47,03-jan-2023
345,BHARAT Bond ETF - April 2033,Nifty BHARAT Bond Index - April 2033,3.42,,47,03-jan-2023
346,CPSE ETF,NIFTY CPSE Total Return Index,0.2,,21,03-jan-2023
347,DSP NIFTY 1D Rate Liquid ETF,NIFTY 1D Rate Index,0.06,,6,03-jan-2023
348,DSP NIFTY 50 Equal Weight ETF,NIFTY 50 Equal Weight Total Return Index,0.06,,6,03-jan-2023
349,DSP Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.06,0.06,6,03-jan-2023
350,DSP Nifty 50 ETF,NIFTY 50 Total Return Index,0.07,,6,03-jan-2023
351,DSP Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.05,0.05,6,03-jan-2023
352,DSP Nifty Midcap 150 Quality 50 ETF,NIFTY Midcap150 Quality 50 Total Return Index,0.08,,6,03-jan-2023
353,DSP Nifty Midcap 150 Quality 50 Index Fund,NIFTY Midcap150 Quality 50 Total Return Index,0.16,0.17,6,03-jan-2023
354,DSP Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.13,0.13,6,03-jan-2023
355,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund,Nifty SDL Plus G-Sec Jun 2028 30:70 Index,0.88,0.88,6,03-jan-2023
356,DSP Silver ETF,Domestic Price of Silver,3.14,,6,03-jan-2023
357,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2037,1.02,1.03,47,03-jan-2023
358,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - June 2027,0.45,0.45,47,03-jan-2023
359,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - Sep 2028,1.44,1.44,47,03-jan-2023
360,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund,CRISIL IBX 50:50 PSU Plus SDL Index - October 2025,0.58,0.58,47,03-jan-2023
361,Edelweiss ETF - Nifty Bank,NIFTY Bank Total Return Index,0.13,,47,03-jan-2023
362,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund,MSCI India Domestic & World Healthcare 45 Index,3.13,3.13,47,03-jan-2023
363,Edelweiss Nifty 100 Quality 30 Index Fund,NIFTY 100 Quality 30 Total Return Index,0.29,0.29,47,03-jan-2023
364,Edelweiss Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.48,0.47,47,03-jan-2023
365,Edelweiss NIFTY Large Mid Cap 250 Index Fund,NIFTY Large Midcap 250 Total Return Index,0.21,0.2,47,03-jan-2023
366,Edelweiss Nifty Midcap150 Momentum 50 Index Fund,NIFTY Midcap 150 Momentum 50 Total Return Index,1.75,1.74,47,03-jan-2023
367,Edelweiss Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.36,0.35,47,03-jan-2023
368,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund,Nifty PSU Bond Plus SDL Apr 2026 50:50 Index,1.2,1.2,47,03-jan-2023
369,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index,Nifty PSU Bond Plus SDL Apr 2027 50:50 Index,1.55,1.55,47,03-jan-2023
370,Edelweiss Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.34,0.33,47,03-jan-2023
371,Franklin India NSE Nifty 50 Index,NIFTY 50 Total Return Index,0.25,0.25,27,03-jan-2023
372,HDFC Gold Exchange Traded Fund.,Domestic Price of Gold,0.29,0.29,9,03-jan-2023
373,HDFC Index Fund Nifty 50 Plan,NIFTY 50 Total Return Index,0.04,0.04,9,03-jan-2023
374,HDFC Index S&P BSE Sensex Fund,S&P BSE Sensex Total Return Index,0.04,0.03,9,03-jan-2023
375,HDFC NIFTY 100 Equal Weight Index Fund,NIFTY 100 Equal Weighted Total Return Index,0.27,0.26,9,03-jan-2023
376,HDFC NIFTY 100 ETF,NIFTY 100 Total Return Index,0.18,,9,03-jan-2023
377,HDFC Nifty 100 Index Fund,NIFTY 100 Total Return Index,0.3,0.3,9,03-jan-2023
378,HDFC Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,9,03-jan-2023
379,HDFC NIFTY Bank ETF,NIFTY Bank Total Return Index,0.06,,9,03-jan-2023
380,HDFC Nifty G-sec Dec 2026 Index,Nifty G-sec Dec 2026 Index,0.26,0.26,9,03-jan-2023
381,HDFC Nifty G-Sec July 2031 Index,Nifty G-Sec July 2031 Index,0.82,0.81,9,03-jan-2023
382,HDFC Nifty G-Sec Jun 2027 Index,Nifty G-Sec Jun 2027 Index,0.14,0.15,9,03-jan-2023
383,HDFC Nifty G-Sec Sep 2032 Index,Nifty G-Sec Sep 2032 Index,0.19,0.19,9,03-jan-2023
384,HDFC NIFTY Growth Sectors 15 ETF,NIFTY Growth Sectors 15 Total Return Index,0.11,,9,03-jan-2023
385,HDFC NIFTY IT ETF,NIFTY IT Total Return Index,0.04,,9,03-jan-2023
386,HDFC NIFTY NEXT 50 ETF,NIFTY Next 50 Total Return Index,0.12,,9,03-jan-2023
387,HDFC NIFTY Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.17,0.17,9,03-jan-2023
388,HDFC NIFTY Private Bank ETF,Nifty Private Bank TRI,0.04,,9,03-jan-2023
389,HDFC NIFTY100 Low Volatility 30 ETF,NIFTY 100 Low Volatility 30 Total Return Index,0.15,,9,03-jan-2023
390,HDFC NIFTY100 Quality 30 ETF,NIFTY 100 Quality 30 Total Return Index,0.17,,9,03-jan-2023
391,HDFC NIFTY200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.11,,9,03-jan-2023
392,HDFC NIFTY50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.09,0.08,9,03-jan-2023
393,HDFC NIFTY50 Value 20 ETF,NIFTY 50 Value 20 Total Return Index,0.12,,9,03-jan-2023
394,HDFC S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.06,,9,03-jan-2023
395,HDFC Silver ETF,Domestic Price of Physical Silver,0.85,0.85,9,03-jan-2023
396,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2028,0.7,0.7,37,03-jan-2023
397,HSBC Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.13,0.13,37,03-jan-2023
398,HSBC Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.17,0.17,37,03-jan-2023
399,ICICI Prudential Gold ETF,Domestic Price of Gold,0.43,,20,03-jan-2023
400,ICICI Prudential NASDAQ 100 Index Fund,Nasdaq 100 Total Return Index,47.84,47.84,20,03-jan-2023
401,ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF,NIFTY 10 yr Benchmark G-Sec Index,0.08,,20,03-jan-2023
402,ICICI Prudential Nifty 100 ETF,NIFTY 100 Total Return Index,0.04,,20,03-jan-2023
403,ICICI Prudential Nifty 100 Low Volatility 30 ETF,NIFTY 100 Low Volatility 30 Total Return Index,0.03,,20,03-jan-2023
404,ICICI Prudential Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,1.21,,20,03-jan-2023
405,ICICI Prudential Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.31,0.31,20,03-jan-2023
406,ICICI Prudential Nifty 5 yr Benchmark G-SEC ETF,Nifty 5yr Benchmark G-Sec Index,0.26,,20,03-jan-2023
407,ICICI Prudential Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,20,03-jan-2023
408,ICICI Prudential Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.07,0.07,20,03-jan-2023
409,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,Nifty Alpha Low-Volatility 30 Total Return Index,0.1,,20,03-jan-2023
410,ICICI Prudential Nifty Auto ETF,NIFTY Auto Total Return Index,0.06,,20,03-jan-2023
411,ICICI Prudential Nifty Auto Index Fund,NIFTY Auto Total Return Index,0.21,0.21,20,03-jan-2023
412,ICICI Prudential Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,20,03-jan-2023
413,ICICI Prudential Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.55,0.55,20,03-jan-2023
414,ICICI Prudential Nifty Commodities ETF,NIFTY Commodities Total Return Index,0.13,,20,03-jan-2023
415,ICICI Prudential Nifty Financial Services Ex-Bank ETF,Nifty Financial Services Ex-Bank Total Return Index,0.02,,20,03-jan-2023
416,ICICI Prudential Nifty FMCG ETF,NIFTY FMCG Total Return Index,0.06,,20,03-jan-2023
417,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund,Nifty G-sec Dec 2030 Index,1.83,1.83,20,03-jan-2023
418,ICICI Prudential Nifty Healthcare ETF,NIFTY Healthcare Total Return Index.,0.04,,20,03-jan-2023
419,ICICI Prudential Nifty India Consumption ETF,NIFTY India Consumption Total Return Index,0.09,,20,03-jan-2023
420,ICICI Prudential Nifty Infrastructure ETF,NIFTY Infrastructure Total Return Index,18.55,,20,03-jan-2023
421,ICICI Prudential Nifty IT ETF,NIFTY IT Total Return Index,0.06,,20,03-jan-2023
422,ICICI Prudential Nifty IT Index Fund,NIFTY IT Total Return Index,0.51,0.52,20,03-jan-2023
423,ICICI Prudential Nifty Midcap 150 ETF,NIFTY Midcap 150 Total Return Index,0.09,,20,03-jan-2023
424,ICICI Prudential Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.19,0.19,20,03-jan-2023
425,ICICI Prudential Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.08,,20,03-jan-2023
426,ICICI Prudential Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.09,0.09,20,03-jan-2023
427,ICICI Prudential Nifty Pharma Index Fund,NIFTY Pharma Total Return Index,0.27,0.26,20,03-jan-2023
428,ICICI Prudential Nifty Private Bank ETF,Nifty Private Bank TRI,0.03,,20,03-jan-2023
429,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,Nifty PSU Bond Plus SDL Sep 2027 40:60 Index,1.52,1.52,20,03-jan-2023
430,ICICI Prudential Nifty SDL Dec 2028 Index Fund,Nifty SDL Dec 2028 Index,2.22,2.22,20,03-jan-2023
431,ICICI Prudential Nifty SDL Sep 2026 Index Fund,Nifty SDL Sep 2026 Index,0.87,0.87,20,03-jan-2023
432,ICICI Prudential Nifty SDL Sep 2027 Index Fund,Nifty SDL Sep 2027 Index,1.99,1.99,20,03-jan-2023
433,ICICI Prudential Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.26,0.17,20,03-jan-2023
434,ICICI Prudential Nifty50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.17,0.17,20,03-jan-2023
435,ICICI Prudential Nifty50 Value 20 ETF,NIFTY 50 Value 20 Total Return Index,0.06,,20,03-jan-2023
436,ICICI Prudential S&P BSE 500 ETF,S&P BSE 500 Total Return Index,0.03,,20,03-jan-2023
437,ICICI Prudential S&P BSE Liquid Rate ETF,S&P BSE Liquid Rate Index,0.29,,20,03-jan-2023
438,ICICI Prudential S&P BSE Midcap Select ETF,S&P BSE Midcap Select Total Return Index,0.08,,20,03-jan-2023
439,ICICI Prudential S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.03,,20,03-jan-2023
440,ICICI Prudential S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.08,0.08,20,03-jan-2023
441,ICICI Prudential Silver ETF,Domestic Price of Silver,1.28,,20,03-jan-2023
442,IDFC CRISIL IBX 90:10 SDL Plus Gilt- April 2032 Index Fund,CRISIL IBX 90:10 SDL Plus Gilt Index - April 2032,0.92,0.92,48,03-jan-2023
443,IDFC CRISIL IBX 90:10 SDL Plus Gilt- November 2026 Index Fund,CRISIL IBX 90:10 SDL Plus Gilt Index - Nov 2026,0.55,0.55,48,03-jan-2023
444,IDFC CRISIL IBX 90:10 SDL Plus Gilt-September 2027 Index Fund,CRISIL IBX 90:10 SDL Plus Gilt Index - Sep 2027,0.64,0.64,48,03-jan-2023
445,IDFC Crisil IBX Gilt April 2026 Index Fund,CRISIL IBX Gilt Index - April 2026,0.25,0.25,48,03-jan-2023
446,IDFC CRISIL IBX Gilt April 2028 Index Fund,CRISIL IBX Gilt April 2028 Index,0.46,0.46,48,03-jan-2023
447,IDFC CRISIL IBX Gilt June 2027 Index Fund,CRISIL IBX Gilt June 2027 Index,0.24,0.24,48,03-jan-2023
448,IDFC Nifty 100 Index Fund,NIFTY 100 Total Return Index,6.07,6.07,48,03-jan-2023
449,IDFC Nifty 50 ETF,NIFTY 50 Total Return Index,0.17,,48,03-jan-2023
450,IDFC Nifty 50 Index,NIFTY 50 Total Return Index,0.13,0.13,48,03-jan-2023
451,IDFC Nifty100 Low Volatility 30 Index Fund,NIFTY 100 Low Volatility 30 Total Return Index,0.2,0.19,48,03-jan-2023
452,IDFC Nifty200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.27,0.27,48,03-jan-2023
453,IDFC S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.23,,48,03-jan-2023
454,Indiabulls Nifty 50 ETF,NIFTY 50 Total Return Index,0.09,,63,03-jan-2023
