,Scheme_Name,Benchmark,RegularPercent,DirectPercent,mfId,date
17183,Kotak Nifty 100 Low Volatility 30 ETF,NIFTY 100 Low Volatility 30 Total Return Index,0.29,,17,10-oct-2022
17184,Kotak Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,17,10-oct-2022
17185,Kotak Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.23,0.23,17,10-oct-2022
17186,Kotak Nifty 50 Value 20 ETF,NIFTY 50 Value 20 Total Return Index,0.07,,17,10-oct-2022
17187,Kotak Nifty Alpha 50 ETF,Nifty Alpha 50 Total Return Index,1.63,,17,10-oct-2022
17188,Kotak Nifty Bank ETF,NIFTY Bank Total Return Index,0.05,,17,10-oct-2022
17189,Kotak NIFTY India Consumption ETF,NIFTY India Consumption Total Return Index,0.22,,17,10-oct-2022
17190,Kotak Nifty IT ETF,NIFTY IT Total Return Index,0.2,,17,10-oct-2022
17191,Kotak Nifty Midcap 50 ETF,NIFTY Midcap 50 Total Return Index,0.35,,17,10-oct-2022
17192,Kotak Nifty MNC ETF,NIFTY MNC Total Return Index,0.26,,17,10-oct-2022
17193,Kotak Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.41,0.41,17,10-oct-2022
17194,Kotak Nifty PSU Bank ETF,NIFTY PSU Bank Total Return Index,0.13,,17,10-oct-2022
17195,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2027 Top 12 Equal Weight Index,1.73,1.72,17,10-oct-2022
17196,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2032 Top 12 Equal Weight Index,3.27,3.27,17,10-oct-2022
17197,Kotak S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.04,,17,10-oct-2022
17198,LIC MF Nifty 100 ETF,NIFTY 100 Total Return Index,0.07,,18,10-oct-2022
17199,LIC MF Nifty 50 ETF,NIFTY 50 Total Return Index,0.09,,18,10-oct-2022
17200,LIC MF Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.13,0.12,18,10-oct-2022
17201,LIC MF Nifty 8-13 yr G-Sec ETF,NIFTY 8-13 yr G-Sec Index,0.46,,18,10-oct-2022
17202,LIC MF S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.08,,18,10-oct-2022
17203,LIC MF S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.17,0.17,18,10-oct-2022
17204,Mirae Asset Hang Seng TECH ETF,Hang Seng TECH Total Return Index,1.92,,45,10-oct-2022
17205,Mirae Asset Nifty 100 ESG Sector Leaders ETF,Nifty 100 ESG Sector Leaders Total Return Index,0.06,,45,10-oct-2022
17206,Mirae Asset Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,45,10-oct-2022
17207,Mirae Asset Nifty Financial Services ETF,NIFTY Financial Services Total Return Index,0.05,,45,10-oct-2022
17208,Mirae Asset Nifty India Manufacturing ETF,Nifty India Manufacturing Total Return Index,0.09,,45,10-oct-2022
17209,Mirae Asset Nifty Midcap 150 ETF,NIFTY Midcap 150 Total Return Index,0.1,,45,10-oct-2022
17210,Mirae Asset Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.14,,45,10-oct-2022
17211,Mirae Asset Nifty SDL Jun 2027 Index Fund,Nifty SDL Jun 2027 Index,1.89,1.88,45,10-oct-2022
17212,Mirae Asset NYSE FANG+ ETF,NYSE FANG+ Total Return Index,0.13,,45,10-oct-2022
17213,Mirae Asset S&P 500 Top 50 ETF,S&P 500 Top 50 Total Return Index,11.53,,45,10-oct-2022
17214,Motilal Oswal MSCI EAFE Top 100 Select Index Fund,MSCI EAFE Top 100 Select Index,18.26,18.26,55,10-oct-2022
17215,Motilal Oswal NASDAQ 100 ETF,Nasdaq 100 Total Return Index,0.1,,55,10-oct-2022
17216,Motilal Oswal Nasdaq Q 50 ETF,NASDAQ Q-50 Total Return Index,1.53,,55,10-oct-2022
17217,Motilal Oswal Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.24,,55,10-oct-2022
17218,Motilal Oswal Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.59,0.6,55,10-oct-2022
17219,Motilal Oswal Nifty 5 year Benchmark G-Sec ETF,Nifty 5yr Benchmark G-Sec Index,0.42,,55,10-oct-2022
17220,Motilal Oswal Nifty 50 ETF,NIFTY 50 Total Return Index,0.09,,55,10-oct-2022
17221,Motilal Oswal Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.06,0.06,55,10-oct-2022
17222,Motilal Oswal Nifty 500 Index Fund,NIFTY 500 Total Return Index,0.06,0.05,55,10-oct-2022
17223,Motilal Oswal Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.13,0.13,55,10-oct-2022
17224,Motilal Oswal Nifty Midcap 100 ETF,NIFTY Midcap 100 Total Return Index,0.37,,55,10-oct-2022
17225,Motilal Oswal Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.19,0.19,55,10-oct-2022
17226,Motilal Oswal Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.11,0.1,55,10-oct-2022
17227,Motilal Oswal Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.15,0.15,55,10-oct-2022
17228,Motilal Oswal S&P 500 Index Fund,S&P 500 Total Return Index,0.13,0.12,55,10-oct-2022
17229,Motilal Oswal S&P BSE Enhanced Value ETF,S&P BSE Enhanced Value Total Return Index,0.07,,55,10-oct-2022
17230,Motilal Oswal S&P BSE Enhanced Value Index Fund,S&P BSE Enhanced Value Total Return Index,0.17,0.18,55,10-oct-2022
17231,Motilal Oswal S&P BSE Financials ex Bank 30 Index Fund,S&P BSE Financials ex Bank 30 Total Return Index,3.15,3.15,55,10-oct-2022
17232,Motilal Oswal S&P BSE Healthcare ETF,S&P BSE Healthcare Total Return Index,0.18,,55,10-oct-2022
17233,Motilal Oswal S&P BSE Low Volatility ETF,S&P BSE Low Volatility Total Return Index,0.26,,55,10-oct-2022
17234,Motilal Oswal S&P BSE Low Volatility Index Fund,S&P BSE Low Volatility Total Return Index,1.21,1.21,55,10-oct-2022
17235,Motilal Oswal S&P BSE Quality ETF,S&P BSE Quality Total Return Index,0.57,,55,10-oct-2022
17236,Motilal Oswal S&P BSE Quality Index Fund,S&P BSE Quality Total Return Index,0.75,0.75,55,10-oct-2022
17237,Navi Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.04,0.04,54,10-oct-2022
17238,Navi Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.13,0.12,54,10-oct-2022
17239,Navi Nifty India Manufacturing Index Fund,Nifty India Manufacturing Total Return Index,0.15,0.14,54,10-oct-2022
17240,Navi Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.33,0.33,54,10-oct-2022
17241,Navi Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.38,0.38,54,10-oct-2022
17242,Nippon India ETF Gold BeES,Domestic Price of Gold Index,0.18,,21,10-oct-2022
17243,Nippon India ETF Hang Seng BeES,Hang Seng Total Return Index,0.33,,21,10-oct-2022
17244,Nippon India ETF Nifty 100,NIFTY 100 Total Return Index,0.05,,21,10-oct-2022
17245,Nippon India ETF Nifty 1D Rate Liquid BeES,NIFTY 1D Rate Index,0.03,,21,10-oct-2022
17246,Nippon India ETF Nifty 5 yr Benchmark G-Sec,Nifty 5yr Benchmark G-Sec Index,0.33,,21,10-oct-2022
17247,Nippon India ETF Nifty 50 BeES,NIFTY 50 Total Return Index,0.03,,21,10-oct-2022
17248,Nippon India ETF Nifty 50 Shariah BeES,NIFTY 50 Shariah Total Return Index,0.14,,21,10-oct-2022
17249,Nippon India ETF Nifty 50 Value 20,NIFTY 50 Value 20 Total Return Index,0.11,,21,10-oct-2022
17250,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,NIFTY 8-13 yr G-Sec Index,0.49,,21,10-oct-2022
17251,Nippon India ETF Nifty Bank BeES,NIFTY Bank Total Return Index,0.04,,21,10-oct-2022
17252,Nippon India ETF Nifty CPSE Bond Plus SDL Sep 2024 50:50,Nifty CPSE Bond Plus SDL Sep 2024 50:50 Index,0.69,,21,10-oct-2022
17253,Nippon India ETF Nifty Dividend Opportunities 50,NIFTY Dividend Opportunities 50 Total Return Index,0.21,,21,10-oct-2022
17254,Nippon India ETF Nifty India Consumption,NIFTY India Consumption Total Return Index,0.07,,21,10-oct-2022
17255,Nippon India ETF Nifty Infrastructure BeES,NIFTY Infrastructure Total Return Index,0.16,,21,10-oct-2022
17256,Nippon India ETF Nifty IT,NIFTY IT Total Return Index,0.12,,21,10-oct-2022
17257,Nippon India ETF Nifty Midcap 150,NIFTY Midcap 150 Total Return Index,0.11,,21,10-oct-2022
17258,Nippon India ETF Nifty Next 50 Junior BeES,NIFTY Next 50 Total Return Index,0.08,,21,10-oct-2022
17259,Nippon India ETF Nifty PSU Bank BeES,NIFTY PSU Bank Total Return Index,0.13,,21,10-oct-2022
17260,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,Nifty SDL Apr 2026 Top 20 Equal Weight Index,1.55,,21,10-oct-2022
17261,Nippon India ETF S&P BSE Sensex,S&P BSE Sensex Total Return Index,0.05,,21,10-oct-2022
17262,Nippon India ETF S&P BSE Sensex Next 50,S&P BSE Sensex Next 50 Total Return Index,0.16,,21,10-oct-2022
17263,Nippon India Index Nifty 50,NIFTY 50 Total Return Index,0.06,0.04,21,10-oct-2022
17264,Nippon India Index S&P BSE Sensex,S&P BSE Sensex Total Return Index,0.08,0.07,21,10-oct-2022
17265,Nippon India Nifty 50 Value 20 Index Fund,NIFTY 50 Value 20 Total Return Index,0.13,0.13,21,10-oct-2022
17266,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund,Nifty AAA CPSE Bond Plus SDL Apr 2027 60:40 Index,1.28,1.28,21,10-oct-2022
17267,Nippon India Nifty Alpha Low Volatility 30 Index Fund,Nifty Alpha Low-Volatility 30 Total Return Index,0.25,0.24,21,10-oct-2022
17268,Nippon India Nifty Auto ETF,NIFTY Auto Total Return Index,0.14,,21,10-oct-2022
17269,Nippon India Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.15,0.15,21,10-oct-2022
17270,Nippon India Nifty Pharma ETF,NIFTY Pharma Total Return Index,0.06,,21,10-oct-2022
17271,Nippon India Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.22,0.22,21,10-oct-2022
17272,Nippon India Silver ETF,Domestic Price of Silver Index,0.87,,21,10-oct-2022
17273,Quantum Gold Fund,Domestic Price of Gold,4.52,,41,10-oct-2022
17274,Quantum Nifty 50 ETF,NIFTY 50 Total Return Index,0.06,,41,10-oct-2022
17275,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund,Nifty CPSE Bond Plus SDL Sep 2026 50:50 Index,1.29,1.29,22,10-oct-2022
17276,SBI Gold ETF,Domestic Price of Gold,0.37,,22,10-oct-2022
17277,SBI Nifty 10 yr Benchmark G-Sec ETF,NIFTY 10 yr Benchmark G-Sec Index,0.15,,22,10-oct-2022
17278,SBI Nifty 200 Quality 30 ETF,NIFTY 200 Quality 30 Total Return Index,0.05,,22,10-oct-2022
17279,SBI Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,22,10-oct-2022
17280,SBI Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,22,10-oct-2022
17281,SBI Nifty Consumption ETF,NIFTY India Consumption Total Return Index,0.05,,22,10-oct-2022
17282,SBI Nifty Index Fund,NIFTY 50 Total Return Index,0.03,0.03,22,10-oct-2022
17283,SBI Nifty IT ETF,NIFTY IT Total Return Index,0.06,,22,10-oct-2022
17284,SBI Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.08,,22,10-oct-2022
17285,SBI Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.09,0.09,22,10-oct-2022
17286,SBI Nifty Private Bank ETF,Nifty Private Bank TRI,0.24,,22,10-oct-2022
17287,SBI S&P BSE 100 ETF,S&P BSE 100 Total Return Index,0.04,,22,10-oct-2022
17288,SBI S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.03,,22,10-oct-2022
17289,SBI S&P BSE Sensex Next 50 ETF,S&P BSE Sensex Next 50 Total Return Index,0.09,,22,10-oct-2022
17290,Sundaram Nifty 100 Equal Weight Fund,NIFTY 100 Equal Weighted Total Return Index,0.61,0.61,33,10-oct-2022
17291,Tata CRISIL-IBX Gilt Index - April 2026 Index Fund,CRISIL IBX Gilt Index - April 2026,0.25,0.24,25,10-oct-2022
17292,Tata Nifty 50 ETF,NIFTY 50 Total Return Index,0.11,,25,10-oct-2022
17293,Tata Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.12,0.12,25,10-oct-2022
17294,Tata Nifty India Digital ETF,Nifty India Digital Total Return Index,1.31,,25,10-oct-2022
17295,Tata Nifty Private Bank ETF,Nifty Private Bank TRI,0.25,,25,10-oct-2022
17296,Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund,Nifty SDL Plus AAA PSU Bond Dec 2027 60: 40 Index,1.94,1.94,25,10-oct-2022
17297,Tata S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.15,0.15,25,10-oct-2022
17298,Taurus Nifty 50 Index,NIFTY 50 Total Return Index,0.88,0.88,26,10-oct-2022
17299,UTI Gold ETF,Domestic Price of Gold,0.27,,28,10-oct-2022
17300,UTI Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,28,10-oct-2022
17301,UTI Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.03,0.03,28,10-oct-2022
17302,UTI Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,28,10-oct-2022
17303,UTI Nifty Midcap 150 Quality 50 Index Fund,NIFTY Midcap150 Quality 50 Total Return Index,0.09,0.09,28,10-oct-2022
17304,UTI Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.07,,28,10-oct-2022
17305,UTI Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.09,0.09,28,10-oct-2022
17306,UTI Nifty200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.16,0.16,28,10-oct-2022
17307,UTI S&P BSE Low Volatility Index Fund,S&P BSE Low Volatility Total Return Index,0.06,0.06,28,10-oct-2022
17308,UTI S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.03,,28,10-oct-2022
17309,UTI S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.16,0.16,28,10-oct-2022
17310,UTI S&P BSE Sensex Next 50 ETF,S&P BSE Sensex Next 50 Total Return Index,0.09,,28,10-oct-2022
17311,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU - Apr 2025 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2025,0.51,0.51,3,11-oct-2022
17312,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU Apr 2027 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2027,0.8,0.8,3,11-oct-2022
17313,Aditya Birla Sun Life CRISIL IBX AAA Jun 2023 Index Fund,CRISIL IBX AAA Index - June 2023,0.24,0.24,3,11-oct-2022
17314,Aditya Birla Sun Life CRISIL IBX Gilt - April 2026 Index Fund,CRISIL IBX Gilt Index - April 2026,0.0,0.0,3,11-oct-2022
17315,Aditya Birla Sun Life Gold ETF,Domestic Price of Gold,0.26,,3,11-oct-2022
17316,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.04,,3,11-oct-2022
17317,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,NIFTY 200 Quality 30 Total Return Index,0.08,,3,11-oct-2022
17318,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.15,0.15,3,11-oct-2022
17319,Aditya Birla Sun Life Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,3,11-oct-2022
17320,Aditya Birla Sun Life Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.07,0.07,3,11-oct-2022
17321,Aditya Birla Sun Life Nifty Bank ETF,NIFTY Bank Total Return Index,0.07,,3,11-oct-2022
17322,Aditya Birla Sun Life Nifty Healthcare ETF,NIFTY Healthcare Total Return Index.,0.02,,3,11-oct-2022
17323,Aditya Birla Sun Life Nifty IT ETF,NIFTY IT Total Return Index,0.28,,3,11-oct-2022
17324,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.14,0.14,3,11-oct-2022
17325,Aditya Birla Sun Life Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.08,,3,11-oct-2022
17326,Aditya Birla Sun Life Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.26,0.26,3,11-oct-2022
17327,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Nifty SDL Apr 2027 Index,1.49,1.48,3,11-oct-2022
17328,Aditya Birla Sun Life Nifty SDL Plus PSU Bond Sep 2026 60:40 Index Fund,Nifty SDL Plus PSU Bond Sep 2026 60:40 Index,1.22,1.21,3,11-oct-2022
17329,Aditya Birla Sun Life Nifty SDL Sep 2025 Index Fund,Nifty SDL Sep 2025 Index,2.26,2.26,3,11-oct-2022
17330,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 Total Return Index,0.16,0.16,3,11-oct-2022
17331,Aditya Birla Sun Life S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.05,,3,11-oct-2022
17332,Aditya Birla Sun Life Silver ETF,Domestic Price of Silver,2.06,,3,11-oct-2022
17333,Axis CRISIL IBX 70:30 CPSE Plus SDL April 2025 Index Fund,CRISIL IBX 70:30 CPSE Plus SDL - April 2025,0.53,0.53,53,11-oct-2022
17334,Axis CRISIL IBX SDL May 2027 Index Fund,CRISIL IBX SDL Index - May 2027,1.15,1.15,53,11-oct-2022
17335,Axis Gold ETF,Domestic Price of Gold,0.43,,53,11-oct-2022
17336,Axis Nifty 100 Index Fund,NIFTY 100 Total Return Index,0.19,0.19,53,11-oct-2022
17337,Axis Nifty 50 ETF,NIFTY 50 Total Return Index,0.04,,53,11-oct-2022
17338,Axis Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.42,0.42,53,11-oct-2022
17339,Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF,Nifty AAA Bond Plus SDL Apr 2026 50:50 Index,1.0,,53,11-oct-2022
17340,Axis NIFTY Bank ETF,NIFTY Bank Total Return Index,0.1,,53,11-oct-2022
17341,Axis NIFTY Healthcare ETF,NIFTY Healthcare Total Return Index.,0.06,,53,11-oct-2022
17342,Axis NIFTY India Consumption ETF,NIFTY India Consumption Total Return Index,0.09,,53,11-oct-2022
17343,Axis NIFTY IT ETF,NIFTY IT Total Return Index,0.1,,53,11-oct-2022
17344,Axis Nifty Midcap 50 Index Fund,NIFTY Midcap 50 Total Return Index,1.88,1.88,53,11-oct-2022
17345,Axis Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.54,0.53,53,11-oct-2022
17346,Axis Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 Total Return Index,0.74,0.74,53,11-oct-2022
17347,Axis Silver ETF,Domestic Price of Silver,1.39,,53,11-oct-2022
17348,BHARAT 22 ETF,S&P BSE Bharat 22 Total Return Index,0.15,,20,11-oct-2022
17349,BHARAT Bond ETF - April 2023,NIFTY Bharat Bond Index Series - April 2023,0.45,,47,11-oct-2022
17350,BHARAT Bond ETF - April 2025,NIFTY Bharat Bond Index Series - April 2025,0.93,,47,11-oct-2022
17351,BHARAT Bond ETF - April 2030,NIFTY Bharat Bond Index Series - Apri 2030,1.79,,47,11-oct-2022
17352,BHARAT Bond ETF - April 2031,NIFTY Bharat Bond Index Series - Apri 2031,2.14,,47,11-oct-2022
17353,BHARAT Bond ETF - April 2032,Nifty BHARAT Bond Index - April 2032,2.54,,47,11-oct-2022
17354,CPSE ETF,NIFTY CPSE Total Return Index,0.22,,21,11-oct-2022
17355,DSP NIFTY 1D Rate Liquid ETF,NIFTY 1D Rate Index,0.05,,6,11-oct-2022
17356,DSP NIFTY 50 Equal Weight ETF,NIFTY 50 Equal Weight Total Return Index,0.08,,6,11-oct-2022
17357,DSP Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.07,0.07,6,11-oct-2022
17358,DSP Nifty 50 ETF,NIFTY 50 Total Return Index,0.13,,6,11-oct-2022
17359,DSP Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.06,0.06,6,11-oct-2022
17360,DSP Nifty Midcap 150 Quality 50 ETF,NIFTY Midcap150 Quality 50 Total Return Index,0.14,,6,11-oct-2022
17361,DSP Nifty Midcap 150 Quality 50 Index Fund,NIFTY Midcap150 Quality 50 Total Return Index,0.06,0.06,6,11-oct-2022
17362,DSP Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.13,0.13,6,11-oct-2022
17363,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund,Nifty SDL Plus G-Sec Jun 2028 30:70 Index,0.92,0.92,6,11-oct-2022
17364,DSP Silver ETF,Domestic Price of Silver,2.58,,6,11-oct-2022
17365,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund,CRISIL IBX 50:50 PSU Plus SDL Index - October 2025,0.62,0.62,47,11-oct-2022
17366,Edelweiss ETF - Nifty Bank,NIFTY Bank Total Return Index,0.14,,47,11-oct-2022
17367,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund,MSCI India Domestic & World Healthcare 45 Index,1.01,1.01,47,11-oct-2022
17368,Edelweiss Nifty 100 Quality 30 Index Fund,NIFTY 100 Quality 30 Total Return Index,0.33,0.33,47,11-oct-2022
17369,Edelweiss Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.49,0.49,47,11-oct-2022
17370,Edelweiss NIFTY Large Mid Cap 250 Index Fund,NIFTY Large Midcap 250 Total Return Index,0.26,0.26,47,11-oct-2022
17371,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund,Nifty PSU Bond Plus SDL Apr 2026 50:50 Index,1.23,1.23,47,11-oct-2022
17372,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index,Nifty PSU Bond Plus SDL Apr 2027 50:50 Index,1.61,1.61,47,11-oct-2022
17373,Franklin India NSE Nifty 50 Index,NIFTY 50 Total Return Index,0.27,0.27,27,11-oct-2022
17374,HDFC Gold Exchange Traded Fund.,Domestic Price of Gold,0.29,0.29,9,11-oct-2022
17375,HDFC Index Fund Nifty 50 Plan,NIFTY 50 Total Return Index,0.05,0.05,9,11-oct-2022
17376,HDFC Index S&P BSE Sensex Fund,S&P BSE Sensex Total Return Index,0.04,0.04,9,11-oct-2022
17377,HDFC NIFTY 100 Equal Weight Index Fund,NIFTY 100 Equal Weighted Total Return Index,0.31,0.31,9,11-oct-2022
17378,HDFC NIFTY 100 ETF,NIFTY 100 Total Return Index,0.26,,9,11-oct-2022
17379,HDFC Nifty 100 Index Fund,NIFTY 100 Total Return Index,0.35,0.34,9,11-oct-2022
17380,HDFC Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,9,11-oct-2022
17381,HDFC NIFTY Bank ETF,NIFTY Bank Total Return Index,0.06,,9,11-oct-2022
17382,HDFC NIFTY Growth Sectors 15 ETF,NIFTY Growth Sectors 15 Total Return Index,0.23,,9,11-oct-2022
17383,HDFC NIFTY NEXT 50 ETF,NIFTY Next 50 Total Return Index,0.16,,9,11-oct-2022
17384,HDFC NIFTY Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.19,0.19,9,11-oct-2022
17385,HDFC NIFTY100 Quality 30 ETF,NIFTY 100 Quality 30 Total Return Index,0.25,,9,11-oct-2022
17386,HDFC NIFTY50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.1,0.09,9,11-oct-2022
17387,HDFC NIFTY50 Value 20 ETF,NIFTY 50 Value 20 Total Return Index,0.25,,9,11-oct-2022
17388,HDFC S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.06,,9,11-oct-2022
17389,HDFC Silver ETF,Domestic Price of Physical Silver,1.02,1.02,9,11-oct-2022
17390,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2028,0.74,0.75,37,11-oct-2022
17391,HSBC Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.1,0.09,37,11-oct-2022
17392,HSBC Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.18,0.18,37,11-oct-2022
17393,ICICI Prudential Gold ETF,Domestic Price of Gold,0.43,,20,11-oct-2022
17394,ICICI Prudential NASDAQ 100 Index Fund,Nasdaq 100 Total Return Index,44.68,44.67,20,11-oct-2022
17395,ICICI Prudential Nifty 100 ETF,NIFTY 100 Total Return Index,0.04,,20,11-oct-2022
17396,ICICI Prudential Nifty 100 Low Volatility 30 ETF,NIFTY 100 Low Volatility 30 Total Return Index,0.04,,20,11-oct-2022
17397,ICICI Prudential Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,1.84,,20,11-oct-2022
17398,ICICI Prudential Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.45,0.45,20,11-oct-2022
17399,ICICI Prudential Nifty 5 yr Benchmark G-SEC ETF,Nifty 5yr Benchmark G-Sec Index,0.3,,20,11-oct-2022
17400,ICICI Prudential Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,20,11-oct-2022
17401,ICICI Prudential Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.08,0.08,20,11-oct-2022
17402,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,Nifty Alpha Low-Volatility 30 Total Return Index,0.1,,20,11-oct-2022
17403,ICICI Prudential Nifty Auto ETF,NIFTY Auto Total Return Index,0.07,,20,11-oct-2022
17404,ICICI Prudential Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,20,11-oct-2022
17405,ICICI Prudential Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.64,0.65,20,11-oct-2022
17406,ICICI Prudential Nifty FMCG ETF,NIFTY FMCG Total Return Index,0.06,,20,11-oct-2022
